Brand,Name,Pace,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Plate,Rocker,Heel lab Heel brand,Forefoot lab Forefoot brand,Widths available,Orthotic friendly,Season,Removable insole,Ranking,Popularity,Gender,Terrain,Pace_norm,Pace_lists,pace_competition,pace_daily_running,pace_tempo,arch_neutral,arch_stability,Strike_norm,Strike_lists,-,strike_forefoot,strike_heel,strike_mid,fit_category,fit_large,fit_small,fit_true,fit_missing,midsole_soft,midsole_balanced,midsole_firm,toebox_bad,toebox_decent,toebox_good,heelpad_bad,heelpad_decent,heelpad_good,outsole_bad,outsole_decent,outsole_good,breath_breathable,breath_moderate,breath_warm,width_narrow,width_medium,width_wide,toeboxwidth_narrow,toeboxwidth_medium,toeboxwidth_wide,stiff_flexible,stiff_moderate,stiff_stiff,torsion_flexible,torsion_moderate,torsion_stiff,heelcounter_flexible,heelcounter_moderate,heelcounter_stiff,widthavail_norm,widthavail_list,widthavail_narrow,widthavail_normal,widthavail_wide,widthavail_xwide,season_norm,season_list,season_all,season_summer,season_winter,weight_lab_oz,weight_lab_g,weight_brand_oz,weight_brand_g,drop_lab_mm,drop_brand_mm,heel_lab_mm,heel_brand_mm,forefoot_lab_mm,forefoot_brand_mm
Nike,Air Zoom Pegasus 38,Daily Running,Neutral,10.3 oz / 291g 10 oz / 283g,0,8.7 mm 10.0 mm,Heelmid/Forefoot,True To Size,-,-,-,-,Moderate,Medium,-,Stiff,Flexible,Moderate,0,0,31.8 mm 27.5 mm,23.1 mm 17.5 mm,Normalwide,1,All Seasons,1,#298 Top 47%,#232 Top 36%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,10.3,291,10.0,283.0,8.7,10.0,31.8,27.5,23.1,17.5
Nike,Air Zoom Pegasus 38 FlyEase,Daily Running,Neutral,9.7 oz / 275g 9.2 oz / 260g,0,8.7 mm,Heelmid/Forefoot,-,-,-,-,-,-,Medium,-,Stiff,-,-,0,0,31.8 mm,23.1 mm,Normalx-Wide,0,-,0,#613 Bottom 4%,#521 Bottom 19%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Normal|X-Wide,"['Normal', 'X-Wide']",0,1,0,1,,,0,0,0,9.7,275,9.2,260.0,8.7,,31.8,,23.1,
Nike,Air Zoom Pegasus 39,Daily Running,Neutral,9.3 oz / 264g 9.2 oz / 261g,0,8.0 mm 10.0 mm,Heelmid/Forefoot,True To Size,Soft,-,-,-,Moderate,Narrow,-,Stiff,Flexible,Moderate,0,0,30.3 mm 33.0 mm,22.3 mm 23.0 mm,Normalx-Wide,1,All Seasons,1,#289 Top 45%,#150 Top 24%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,Normal|X-Wide,"['Normal', 'X-Wide']",0,1,0,1,All,['All'],1,0,0,9.3,264,9.2,261.0,8.0,10.0,30.3,33.0,22.3,23.0
Nobull,Allday Knit,Daily Running,Neutral,10.6 oz / 301g 10.6 oz / 300g,0,12.0 mm 10.0 mm,Heel,-,Firm,-,-,-,Moderate,Narrow,-,Stiff,Moderate,Flexible,0,0,31.8 mm,19.8 mm,Normal,1,All Seasons,1,#154 Top 43%,#284 Bottom 22%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,10.6,301,10.6,300.0,12.0,10.0,31.8,,19.8,
Nobull,Allday Ripstop,Daily Running,Neutral,10.5 oz / 297g 10.5 oz / 298g,0,11.4 mm,Heel,True To Size,Balanced,-,-,-,Moderate,Narrow,-,Stiff,Moderate,Flexible,0,0,31.3 mm,19.9 mm,Normal,1,All Seasons,1,#365 Bottom 1%,#299 Bottom 18%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,10.5,297,10.5,298.0,11.4,,31.3,,19.9,
Adidas,Alphabounce+,Daily Running,Neutral,12 oz / 340g 12.5 oz / 354g,0,11.5 mm 10.0 mm,Heel,True To Size,Balanced,Bad,Bad,Good,Moderate,Medium,Narrow,Stiff,Stiff,Moderate,0,0,37.7 mm 20.0 mm,26.2 mm 10.0 mm,Normal,1,All Seasons,1,#300 Bottom 17%,#202 Bottom 44%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,12.0,340,12.5,354.0,11.5,10.0,37.7,20.0,26.2,10.0
Nike,Alphafly 2,Competition,Neutral,8.5 oz / 240g 8.6 oz / 243g,1,4.7 mm 8.0 mm,Mid/Forefoot,Slightly Small,Soft,Good,-,-,Breathable,Narrow,Narrow,Stiff,Stiff,Flexible,Carbon plate,1,38.6 mm 40.0 mm,33.9 mm 32.0 mm,Normal,0,Summerall Seasons,0,#445 Bottom 31%,#216 Top 34%,,,Competition,['Competition'],1,0,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,8.5,240,8.6,243.0,4.7,8.0,38.6,40.0,33.9,32.0
Nike,Alphafly 3,Competition,Neutral,7.1 oz / 201g 7 oz / 198g,1,8.5 mm 8.0 mm,Heelmid/Forefoot,Slightly Small,Soft,Bad,Good,Bad,Breathable,Medium,Medium,Stiff,Stiff,Flexible,Carbon plate,1,38.1 mm 40.0 mm,29.6 mm 32.0 mm,Normal,0,Summerall Seasons,0,#131 Top 36%,#20 Top 6%,,Road,Competition,['Competition'],1,0,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,7.1,201,7.0,198.0,8.5,8.0,38.1,40.0,29.6,32.0
Brooks,Anthem 4,Daily Running,Neutral,8.6 oz / 245g,1,11.1 mm 10.0 mm,Heel,-,-,-,-,-,Moderate,Narrow,-,Stiff,Flexible,Stiff,0,0,32.5 mm,21.4 mm,Normal,1,All Seasons,1,#298 Bottom 18%,#289 Bottom 21%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.6,245,,,11.1,10.0,32.5,,21.4,
Hoka,Arahi 7,Daily Running,Stability,9.4 oz / 266g 9.6 oz / 272g,0,6.3 mm 5.0 mm,Mid/Forefoot,True To Size,Balanced,Good,Good,Good,Moderate,Medium,Narrow,Stiff,Stiff,Stiff,0,1,34.2 mm 34.0 mm,27.9 mm 29.0 mm,Narrownormalwide,1,All Seasons,1,#527 Bottom 18%,#34 Top 6%,,,Daily Running,['Daily Running'],0,1,0,0,1,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,Narrow|Normal|Wide,"['Narrow', 'Normal', 'Wide']",1,1,1,0,All,['All'],1,0,0,9.4,266,9.6,272.0,6.3,5.0,34.2,34.0,27.9,29.0
Hoka,Arahi 8,Daily Running,Stability,9.1 oz / 259g 9 oz / 256g,0,11.3 mm 8.0 mm,Heel,True To Size,Soft,Good,Good,Good,Warm,Medium,Medium,Stiff,Stiff,Moderate,0,1,39.4 mm 39.0 mm,28.1 mm 31.0 mm,Normalwidex-Wide,1,All Seasons,1,#213 Bottom 41%,#29 Top 8%,,,Daily Running,['Daily Running'],0,1,0,0,1,Heel,['Heel'],0,0,1,0,true,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,9.1,259,9.0,256.0,11.3,8.0,39.4,39.0,28.1,31.0
Topo,Atmos,Daily Running,Neutral,9.7 oz / 275g 9.7 oz / 275g,0,5.3 mm 5.0 mm,Mid/Forefoot,True To Size,Balanced,Decent,Good,Good,Moderate,Wide,Wide,Moderate,Stiff,Stiff,0,0,37.8 mm 38.0 mm,32.5 mm 33.0 mm,Normalwide,1,All Seasons,1,#40 Top 11%,#152 Top 42%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.7,275,9.7,275.0,5.3,5.0,37.8,38.0,32.5,33.0
Diadora,Atomo Star,Daily Running,Neutral,9.5 oz / 268g 9.7 oz / 275g,0,7.8 mm 6.0 mm,Mid/Forefoot,-,Soft,Decent,Bad,Good,Moderate,Narrow,Narrow,Moderate,Stiff,Stiff,0,1,39.9 mm 40.0 mm,32.1 mm 34.0 mm,Normal,1,All Seasons,1,#118 Top 33%,#311 Bottom 14%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.5,268,9.7,275.0,7.8,6.0,39.9,40.0,32.1,34.0
Brooks,Aurora-BL,Daily Running,Neutral,8.7 oz / 247g 8.5 oz / 240g,1,8.7 mm 6.0 mm,Heelmid/Forefoot,Slightly Large,Soft,Bad,Bad,Good,Moderate,Narrow,Medium,Stiff,Flexible,Moderate,0,1,37.0 mm 37.0 mm,28.3 mm 31.0 mm,Normal,1,All Seasons,1,#60 Top 17%,#235 Bottom 35%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,large,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.7,247,8.5,240.0,8.7,6.0,37.0,37.0,28.3,31.0
Saucony,Axon,Daily Runningtempo,Neutral,9.9 oz / 281g 9.3 oz / 264g,0,5.5 mm 4.0 mm,Mid/Forefoot,True To Size,-,-,-,-,-,Medium,-,-,Moderate,-,0,1,35.3 mm 35.0 mm,29.8 mm 31.0 mm,Normal,1,-,1,#338 Bottom 47%,#600 Bottom 6%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Normal,['Normal'],0,1,0,0,,,0,0,0,9.9,281,9.3,264.0,5.5,4.0,35.3,35.0,29.8,31.0
Saucony,Axon 2,Daily Runningtempo,Neutral,9.9 oz / 282g 9.6 oz / 272g,0,7.8 mm 4.0 mm,Mid/Forefoot,Half Size Small,Balanced,Bad,-,-,Moderate,Narrow,Narrow,Stiff,Stiff,Stiff,0,1,35.3 mm 35.0 mm,27.5 mm 31.0 mm,Normal,1,All Seasons,1,#189 Top 30%,#582 Bottom 9%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.9,282,9.6,272.0,7.8,4.0,35.3,35.0,27.5,31.0
Saucony,Axon 3,Daily Runningtempo,Neutral,8.6 oz / 244g 8.5 oz / 241g,1,5.7 mm 4.0 mm,Mid/Forefoot,True To Size,Soft,Decent,Good,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,0,1,33.6 mm 35.0 mm,27.9 mm 31.0 mm,Normal,1,All Seasons,1,#115 Top 32%,#284 Bottom 22%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.6,244,8.5,241.0,5.7,4.0,33.6,35.0,27.9,31.0
Brooks,Beast GTS 23,Daily Running,Stability,12.4 oz / 352g 11.9 oz / 337g,0,11.9 mm 12.0 mm,Heel,True To Size,Balanced,Decent,Decent,Good,Moderate,Medium,Medium,Stiff,Stiff,Stiff,0,0,36.4 mm,24.5 mm,Normalwidex-Wide,1,All Seasons,1,#405 Bottom 37%,#339 Bottom 47%,,,Daily Running,['Daily Running'],0,1,0,0,1,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,12.4,352,11.9,337.0,11.9,12.0,36.4,,24.5,
Brooks,Beast GTS 24,Daily Running,Stability,12.6 oz / 357g 12.6 oz / 357g,0,12.7 mm 12.0 mm,Heel,Slightly Small,Firm,Decent,Decent,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,0,0,38.5 mm 36.0 mm,25.8 mm 24.0 mm,Normalwidex-Wide,1,All Seasons,1,#187 Bottom 48%,#98 Top 27%,,,Daily Running,['Daily Running'],0,1,0,0,1,Heel,['Heel'],0,0,1,0,small,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,12.6,357,12.6,357.0,12.7,12.0,38.5,36.0,25.8,24.0
Hoka,Bondi 8,Daily Running,Neutral,11 oz / 311g 11 oz / 311g,0,6.2 mm 4.0 mm,Mid/Forefoot,True To Size,Soft,-,-,-,Moderate,Narrow,Narrow,Stiff,Stiff,Moderate,0,1,36.2 mm 39.0 mm,30.0 mm 35.0 mm,Normalwidex-Wide,1,All Seasons,1,#458 Bottom 28%,#11 Top 2%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,11.0,311,11.0,311.0,6.2,4.0,36.2,39.0,30.0,35.0
Hoka,Bondi 9,Daily Running,Neutral,10.7 oz / 303g 10.5 oz / 297g,0,9.1 mm 5.0 mm,Heelmid/Forefoot,True To Size,Balanced,Good,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,0,1,41.3 mm 43.0 mm,32.2 mm 38.0 mm,Normalwidex-Wide,1,All Seasons,1,#43 Top 12%,#1 Top 1%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,10.7,303,10.5,297.0,9.1,5.0,41.3,43.0,32.2,38.0
Diadora,Cellula,Daily Running,Neutral,9.8 oz / 278g 9.9 oz / 280g,0,7.2 mm 5.0 mm,Mid/Forefoot,Slightly Small,Soft,Decent,Good,Good,Moderate,Narrow,Medium,Stiff,Stiff,Stiff,0,0,41.9 mm 38.0 mm,34.7 mm 33.0 mm,Normal,1,All Seasons,1,#144 Top 40%,#290 Bottom 20%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,small,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.8,278,9.9,280.0,7.2,5.0,41.9,38.0,34.7,33.0
Under Armour,Charged Assert 10,Daily Running,Neutral,10.5 oz / 298g 9.9 oz / 280g,0,9.4 mm 10.0 mm,Heelmid/Forefoot,Slightly Small,Firm,Bad,Bad,-,Moderate,Medium,Medium,Moderate,Moderate,Moderate,0,0,32.0 mm,22.6 mm,Normalwidex-Wide,1,All Seasons,1,#287 Bottom 21%,#99 Top 27%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,Normal|Wide|X-Wide,"['Normal', 'Wide', 'X-Wide']",0,1,1,1,All,['All'],1,0,0,10.5,298,9.9,280.0,9.4,10.0,32.0,,22.6,
Under Armour,Charged Assert 9,Daily Running,Neutral,10.2 oz / 290g 9.9 oz / 281g,0,10.9 mm 10.0 mm,Heel,True To Size,Balanced,Bad,Bad,-,Moderate,Medium,Medium,Stiff,Flexible,Flexible,0,0,34.0 mm,23.1 mm,Narrownormalwidex-Wide,1,All Seasons,1,#456 Bottom 29%,#264 Top 41%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,Narrow|Normal|Wide|X-Wide,"['Narrow', 'Normal', 'Wide', 'X-Wide']",1,1,1,1,All,['All'],1,0,0,10.2,290,9.9,281.0,10.9,10.0,34.0,,23.1,
Under Armour,Charged Pursuit 3,Daily Running,Neutral,9.3 oz / 264g 10 oz / 283g,0,9.6 mm 8.0 mm,Heelmid/Forefoot,Slightly Small,Balanced,Decent,Bad,Decent,Moderate,Medium,Wide,Moderate,Moderate,Moderate,0,0,30.8 mm 30.0 mm,21.2 mm 22.0 mm,Normalx-Wide,1,All Seasons,1,#321 Bottom 12%,#265 Bottom 27%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,small,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,Normal|X-Wide,"['Normal', 'X-Wide']",0,1,0,1,All,['All'],1,0,0,9.3,264,10.0,283.0,9.6,8.0,30.8,30.0,21.2,22.0
Hoka,Cielo X1 2.0,Competitiontempo,Neutral,7.3 oz / 208g 7.4 oz / 210g,1,10.7 mm 7.0 mm,Heel,True To Size,Soft,Bad,Bad,Decent,Breathable,Narrow,Medium,Stiff,Stiff,Flexible,Carbon plate,1,38.8 mm 46.0 mm,28.1 mm 39.0 mm,Normal,1,Summerall Seasons,1,#82 Top 23%,#366 Bottom 1%,,,Competition|Tempo,"['Competition', 'Tempo']",1,0,1,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,7.3,208,7.4,210.0,10.7,7.0,38.8,46.0,28.1,39.0
Hoka,Clifton 10,Daily Running,Neutral,9.7 oz / 275g 9.8 oz / 277g,0,12.4 mm 8.0 mm,Heel,True To Size,Soft,Good,Good,Decent,Moderate,Medium,Medium,Moderate,Stiff,Moderate,0,1,44.4 mm 42.0 mm,32.0 mm 34.0 mm,Narrow Normal Wide X-Wide,1,All Seasons,1,#92 Top 26%,#4 Top 2%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,Narrow|Normal|Wide|X-Wide,"['Narrow', 'Normal', 'Wide', 'X-Wide']",1,1,1,1,All,['All'],1,0,0,9.7,275,9.8,277.0,12.4,8.0,44.4,42.0,32.0,34.0
Hoka,Clifton 8,Daily Running,Neutral,9 oz / 256g 8.8 oz / 250g,0,8.6 mm 5.0 mm,Heelmid/Forefoot,True To Size,-,-,-,-,Warm,Narrow,-,Stiff,Stiff,Stiff,0,1,33.7 mm 29.0 mm,25.1 mm 24.0 mm,Normalwide,1,All Seasons,1,#175 Top 28%,#111 Top 18%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,9.0,256,8.8,250.0,8.6,5.0,33.7,29.0,25.1,24.0
Hoka,Clifton 9,Daily Running,Neutral,8.8 oz / 249g 8.8 oz / 249g,1,6.1 mm 5.0 mm,Mid/Forefoot,True To Size,Balanced,-,-,-,Moderate,Narrow,Narrow,Stiff,Stiff,Stiff,0,1,32.7 mm 32.0 mm,26.6 mm 27.0 mm,Normalwide,1,All Seasons,1,#368 Bottom 42%,#3 Top 1%,,,Daily Running,['Daily Running'],0,1,0,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Normal|Wide,"['Normal', 'Wide']",0,1,1,0,All,['All'],1,0,0,8.8,249,8.8,249.0,6.1,5.0,32.7,32.0,26.6,27.0
Hoka,Clifton 9 GTX,Daily Running,Neutral,9.6 oz / 271g 9.6 oz / 272g,0,8.6 mm 5.0 mm,Heelmid/Forefoot,True To Size,Balanced,Good,Good,Good,Moderate,Narrow,Narrow,Stiff,Stiff,Stiff,0,1,37.2 mm 40.0 mm,28.6 mm 35.0 mm,Normal,1,All Seasons,1,#151 Top 42%,#69 Top 19%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.6,271,9.6,272.0,8.6,5.0,37.2,40.0,28.6,35.0
On,Cloud X,Daily Runningtempo,Neutral,8.5 oz / 240g 8.1 oz / 229g,1,10.1 mm 6.0 mm,Heel,True To Size,Firm,Decent,Bad,Good,Moderate,Medium,Wide,Moderate,Flexible,Flexible,0,0,27.9 mm 28.0 mm,17.8 mm 22.0 mm,Normal,1,All Seasons,1,#79 Top 22%,#101 Top 28%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.5,240,8.1,229.0,10.1,6.0,27.9,28.0,17.8,22.0
On,Cloudboom Echo 3,Competition,Neutral,7.9 oz / 225g 7.5 oz / 212g,1,10.2 mm 9.0 mm,Heel,True To Size,Balanced,Decent,Decent,Decent,Breathable,Narrow,Narrow,Stiff,Stiff,Flexible,Carbon plate,1,38.6 mm 37.0 mm,28.4 mm 28.0 mm,Normal,1,Summerall Seasons,1,#66 Top 19%,#223 Bottom 39%,,,Competition,['Competition'],1,0,0,1,0,Heel,['Heel'],0,0,1,0,true,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,Summer|All,"['Summer', 'All']",1,1,0,7.9,225,7.5,212.0,10.2,9.0,38.6,37.0,28.4,28.0
On,Cloudeclipse,Daily Running,Neutral,9.6 oz / 272g 9.7 oz / 275g,0,9.4 mm 6.0 mm,Heelmid/Forefoot,True To Size,Balanced,Decent,Bad,Good,Moderate,Medium,Medium,Stiff,Stiff,Moderate,0,1,39.9 mm 37.0 mm,30.5 mm 31.0 mm,Normal,1,All Seasons,1,#34 Top 10%,#233 Bottom 36%,,,Daily Running,['Daily Running'],0,1,0,1,0,Heel|Mid|Forefoot,"['Heel', 'Mid', 'Forefoot']",0,1,1,1,true,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,9.6,272,9.7,275.0,9.4,6.0,39.9,37.0,30.5,31.0
On,Cloudflow 4,Daily Runningtempo,Neutral,8.6 oz / 245g 9.2 oz / 260g,1,7.9 mm 8.0 mm,Mid/Forefoot,True To Size,Balanced,Decent,Decent,Good,Moderate,Medium,Medium,Moderate,Stiff,Flexible,0,0,36.1 mm 31.0 mm,28.2 mm 23.0 mm,Normal,1,All Seasons,1,#60 Top 17%,#225 Bottom 38%,,,Daily Running|Tempo,"['Daily Running', 'Tempo']",0,1,1,1,0,Mid|Forefoot,"['Mid', 'Forefoot']",0,1,0,1,true,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,Normal,['Normal'],0,1,0,0,All,['All'],1,0,0,8.6,245,9.2,260.0,7.9,8.0,36.1,31.0,28.2,23.0
